2024-03-01 18:18:36.460 INFO  (qtp1112737073-67) [ x:images] o.a.s.c.S.Request webapp=/solr path=/select params={fl=url} hits=1 status=0 QTime=18
2024-03-01 18:18:38.675 INFO  (qtp1112737073-41) [ x:images] o.a.s.c.S.Request webapp=/solr path=/select params={fl=url} hits=1 status=0 QTime=1
2024-03-01 18:18:41.602 INFO  (qtp1112737073-39) [ x:images] o.a.s.c.S.Request webapp=/solr path=/select params={fl=url} hits=1 status=0 QTime=1
2024-03-01 18:18:42.471 INFO  (qtp1112737073-34) [ x:images] o.a.s.c.S.Request webapp=/solr path=/select params={fl=url} hits=1 status=0 QTime=1
2024-03-01 18:18:56.930 INFO  (qtp1112737073-66) [ x:images] o.a.s.c.S.Request webapp=/solr path=/select params={fl=url} hits=6 status=0 QTime=1
2024-03-01 18:28:38.511 INFO  (searcherExecutor-12-thread-1-processing-images) [ x:images] o.a.s.c.QuerySenderListener QuerySenderListener done.
2024-03-01 18:28:38.518 INFO  (searcherExecutor-12-thread-1-processing-images) [ x:images] o.a.s.c.SolrCore Registered new searcher autowarm time: 2 ms
2024-03-01 18:28:38.523 INFO  (qtp1112737073-60) [ x:images] o.a.s.u.p.LogUpdateProcessorFactory webapp=/solr path=/update/json/docs params={commit=true}{add=[CC600 (1792349535897387008)], commit=} 0 146
2024-03-01 18:28:41.454 INFO  (searcherExecutor-12-thread-1-processing-images) [ x:images] o.a.s.c.QuerySenderListener QuerySenderListener done.
2024-03-01 18:28:41.459 INFO  (searcherExecutor-12-thread-1-processing-images) [ x:images] o.a.s.c.SolrCore Registered new searcher autowarm time: 0 ms
2024-03-01 18:28:41.460 INFO  (qtp1112737073-39) [ x:images] o.a.s.u.p.LogUpdateProcessorFactory webapp=/solr path=/update/json/docs params={commit=true}{add=[CC603 (1792349539032629248)], commit=} 0 64
2024-03-01 18:28:41.651 INFO  (searcherExecutor-12-thread-1-processing-images) [ x:images] o.a.s.c.QuerySenderListener QuerySenderListener done.
2024-03-01 18:28:41.653 INFO  (searcherExecutor-12-thread-1-processing-images) [ x:images] o.a.s.c.SolrCore Registered new searcher autowarm time: 0 ms
2024-03-01 18:28:41.654 INFO  (qtp1112737073-34) [ x:images] o.a.s.u.p.LogUpdateProcessorFactory webapp=/solr path=/update/json/docs params={commit=true}{add=[CC604 (1792349539262267392)], commit=} 0 39
2024-03-01 18:28:42.447 INFO  (searcherExecutor-12-thread-1-processing-images) [ x:images] o.a.s.c.QuerySenderListener QuerySenderListener done.
2024-03-01 18:28:42.450 INFO  (searcherExecutor-12-thread-1-processing-images) [ x:images] o.a.s.c.SolrCore Registered new searcher autowarm time: 0 ms
